id,event_id,investor_id,founder_id,shares,amount,type,price_per_share,created_at,note
05b7b080-4616-418e-8336-582156f750c7,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,1000,9.762111261579776e-7,buy,9.762112223094274e-10,2025-10-20T20:35:10.798745+00:00,
c2ce3e02-bac9-4a4d-8115-0dae0a7fa4cb,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,100000000,0.09859527710971783,buy,9.95791530171627e-10,2025-10-20T20:39:57.638355+00:00,
bd1e4a5a-8632-4535-8a22-e5f491bea01a,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,100000000,-0.09859527710971783,sell,9.762112223094274e-10,2025-10-20T20:40:33.849622+00:00,
c6aa6416-3879-4e63-a28b-97a05804a50a,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,257dd282-8c1b-4edc-899e-d36217f76e60,1000,22503.74117889721,buy,22.843866946756812,2025-10-20T20:42:05.049381+00:00,
b1c052d9-da08-4a17-a058-a91f1e454472,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,9999,138873.26408419898,buy,15.624609382324095,2025-10-20T20:42:10.731465+00:00,
06da7db6-6587-4489-897d-0c1cd02fbba1,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,9999,178546.23821573541,buy,20.406997134525376,2025-10-20T20:42:14.413493+00:00,
aaa98e5b-0ba9-4af3-a8d5-1b096491152c,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,9999,238052.72408874636,buy,27.775000208319447,2025-10-20T20:42:17.522144+00:00,
4bc1a19e-c8eb-46da-a98f-f54fb52fc7e9,89dc7382-7469-4396-9d6d-d3552d1660f3,59ed9f04-8ae0-465c-874c-3cb54d385a69,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,100,1001.0010010009864,buy,10.02003004005006,2025-10-29T16:43:51.015365+00:00,Hey hows it going
96f45b21-716f-4a5f-a3f3-a7641bfb386c,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,257dd282-8c1b-4edc-899e-d36217f76e60,10000,6744699.740097716,buy,100,2025-10-20T20:45:34.31264+00:00,
98b8287d-0863-4930-b869-9f7e5b0485e3,89dc7382-7469-4396-9d6d-d3552d1660f3,59ed9f04-8ae0-465c-874c-3cb54d385a69,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,100,1001.0010010009864,buy,10.02003004005006,2025-10-29T17:02:33.280645+00:00,Strong pitch!
8005286d-47d1-4457-95ac-7bd415eb447a,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,1000,10101.010101010092,buy,10.20304050607081,2025-10-29T22:20:06.44467+00:00,like the pitch
6598f919-c332-4378-9f70-37c24701e3fc,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,3b7646ed-d792-482b-8eed-0aa99071b17e,10000,111111.11111111101,buy,12.345679012345677,2025-10-29T22:21:32.031178+00:00,ok
01a40640-f782-409e-bcb9-eb7eb1cb8c16,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,9999,113481.8709902137,buy,12.62438490681255,2025-10-29T22:29:35.149791+00:00,beauty guy
773ca260-1e45-4ccb-8119-df00fcf08a8b,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,3b7646ed-d792-482b-8eed-0aa99071b17e,10000,-111111.11111111101,sell,10,2025-10-29T23:28:58.224104+00:00,hehe
a049404f-97c3-42d2-bca9-da98912b2568,89dc7382-7469-4396-9d6d-d3552d1660f3,71e9fd50-ff7b-4b7b-83e9-e2a4d65d4bcd,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,10000,-111111.11111111101,sell,10,2025-10-30T16:40:22.985026+00:00,Concerns about the GTM
6a5fcb68-a6ed-4d2b-9f76-153e7c94058d,9992807d-612c-4495-ba80-3ad061a7e075,4bd9bd05-13e2-47af-8608-c26b2840daad,c7021c39-46df-46d6-a52d-a793a9186c08,1000,12484.394506866578,buy,12.624668602449187,2025-10-30T23:13:56.016555+00:00,UX is important and I see this here.
dc0f45fd-5a71-4f3e-8477-2c331e1c9595,9992807d-612c-4495-ba80-3ad061a7e075,42200a18-5bae-4868-a8c5-05bdf1c5e841,c7021c39-46df-46d6-a52d-a793a9186c08,10000,183452.57750871405,buy,21.003990758244065,2025-10-30T23:14:08.606494+00:00,More
f4255b92-fd55-4ee8-9038-9ab80354eb5b,9992807d-612c-4495-ba80-3ad061a7e075,5f1bd604-98c4-413a-97a8-b2ed17abcf0a,c7021c39-46df-46d6-a52d-a793a9186c08,1000,21312.872975277016,buy,21.62629757785467,2025-10-30T23:14:14.727406+00:00,Interesting idea
6ed0dd5b-8a52-4dca-a610-f783c303fc96,9992807d-612c-4495-ba80-3ad061a7e075,bd757b8c-23d7-4e11-a91f-19fa2c0763d0,c7021c39-46df-46d6-a52d-a793a9186c08,1100,51209.95149020944,buy,47.67262256631262,2025-10-30T23:14:21.832721+00:00,Abuse
3c9cd3ed-6361-4adc-8dda-f157542b3fe5,9992807d-612c-4495-ba80-3ad061a7e075,94cac545-4aa0-41aa-ae91-12d5c2fee18b,c7021c39-46df-46d6-a52d-a793a9186c08,1000,48736.74360573944,buy,49.82461734693878,2025-10-30T23:14:24.202322+00:00,Great switching between foundrs
087ea0f4-2e5a-435c-82ec-9eb3512e8a92,4df0c0f1-307f-42fb-b319-a99de3b26aeb,19ed2d74-d5c1-45b5-8fca-b1a4abb68fe2,257dd282-8c1b-4edc-899e-d36217f76e60,100,3175.9478921135888,buy,31.816128545525693,2025-10-27T05:49:22.714575+00:00,
55e67303-b45e-4938-ae1b-4c4bcd337c7d,4df0c0f1-307f-42fb-b319-a99de3b26aeb,19ed2d74-d5c1-45b5-8fca-b1a4abb68fe2,257dd282-8c1b-4edc-899e-d36217f76e60,1000,32393.941751227016,buy,32.98224863154993,2025-10-27T05:49:38.282061+00:00,
ac6143d5-286f-4e06-8abb-c90a0e689824,4df0c0f1-307f-42fb-b319-a99de3b26aeb,19ed2d74-d5c1-45b5-8fca-b1a4abb68fe2,257dd282-8c1b-4edc-899e-d36217f76e60,10000,403013.90417838003,buy,49.24473427373708,2025-10-27T05:49:55.813457+00:00,
54e36439-3c44-4a0d-a96f-cfeaa31b7efc,4df0c0f1-307f-42fb-b319-a99de3b26aeb,19ed2d74-d5c1-45b5-8fca-b1a4abb68fe2,257dd282-8c1b-4edc-899e-d36217f76e60,11100,-438583.79382172064,sell,31.702930163198072,2025-10-27T05:50:07.230568+00:00,
6aee16cb-7a4b-420a-a0e8-e56d5b4ca85e,9992807d-612c-4495-ba80-3ad061a7e075,e143b3f8-872e-4bdd-921a-a5af73129281,c7021c39-46df-46d6-a52d-a793a9186c08,40,1994.7657347121276,buy,49.91370917957036,2025-10-30T23:14:32.28071+00:00,Like the connection
a13fe4ba-8714-436e-8d8c-9cd9172d9e64,9992807d-612c-4495-ba80-3ad061a7e075,bd757b8c-23d7-4e11-a91f-19fa2c0763d0,94d218df-a74e-432f-ad07-0a7dcacd66c7,1000,10307.153164296062,buy,10.412328196584756,2025-10-30T23:14:41.822681+00:00,System
9b2d8b13-e7e6-4af1-825b-49a9cac416b7,4df0c0f1-307f-42fb-b319-a99de3b26aeb,f8078a74-2550-40c1-b076-59f7865bf710,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,1000,10101.010101010092,buy,10.20304050607081,2025-10-20T20:15:17.924843+00:00,
a64e0bb7-85fc-409c-86a9-f947945b2b2a,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,257dd282-8c1b-4edc-899e-d36217f76e60,1000,10101.010101010092,buy,10.20304050607081,2025-10-20T20:15:30.29147+00:00,
807ad5b3-93a7-4bd8-843d-a92df105ab09,4df0c0f1-307f-42fb-b319-a99de3b26aeb,f8078a74-2550-40c1-b076-59f7865bf710,257dd282-8c1b-4edc-899e-d36217f76e60,10000,113494.4955169675,buy,12.624668602449187,2025-10-20T20:15:36.032183+00:00,
7e712c46-ac33-48d7-85c6-6c2e62d1fffc,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,6e4cf640-77a6-433a-8e07-c3e959dfdc27,1000,10101.010101010092,buy,10.20304050607081,2025-10-20T20:15:37.599565+00:00,
f953ad58-f16f-461c-bf96-3c13c8f14f5d,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,1000,10101.010101010092,buy,10.20304050607081,2025-10-20T20:15:45.941845+00:00,
a014203c-34b6-465f-97b2-580d8f7b62e2,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,6e4cf640-77a6-433a-8e07-c3e959dfdc27,1000,10307.153164296062,buy,10.412328196584756,2025-10-20T20:16:01.645657+00:00,
87a5e3c1-ae3e-4176-a451-c57fbcd581ff,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,1000,10307.153164296062,buy,10.412328196584756,2025-10-20T20:16:02.976316+00:00,
65ee1e89-0116-47c7-95ca-52db2001f5cb,4df0c0f1-307f-42fb-b319-a99de3b26aeb,f8078a74-2550-40c1-b076-59f7865bf710,257dd282-8c1b-4edc-899e-d36217f76e60,10000,142227.27919214894,buy,16.02307322544464,2025-10-20T20:16:05.67166+00:00,
f631dac9-2dd0-419d-b5f3-138a4c4b0b3a,89dc7382-7469-4396-9d6d-d3552d1660f3,59ed9f04-8ae0-465c-874c-3cb54d385a69,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,100,-1001.0010010009864,sell,10,2025-10-29T16:58:05.33668+00:00,
aa3a0c41-ec3f-4da6-aeb6-ec35883748c6,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,257dd282-8c1b-4edc-899e-d36217f76e60,1000,-15822.784810126526,sell,15.625,2025-10-20T20:16:17.999732+00:00,
cfdd7e4a-cd29-4e29-97b1-aad9559f75d3,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,30000,439174.3522178305,buy,21.003990758244065,2025-10-20T20:16:18.301261+00:00,
3b25cb4b-0e1a-4eab-84cc-d01d0c804347,89dc7382-7469-4396-9d6d-d3552d1660f3,59ed9f04-8ae0-465c-874c-3cb54d385a69,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,100,-1001.0010010009864,sell,10,2025-10-29T17:03:06.951287+00:00,Ok good stuff!
9a8b0ffd-1f11-452f-80d4-49cf362893d9,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,6e4cf640-77a6-433a-8e07-c3e959dfdc27,1000,-12768.130745658884,sell,12.624668602449187,2025-10-20T20:16:22.784107+00:00,
ee9a0160-c176-4383-936c-faa992b6407c,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,ba8abd1a-e455-4777-9cf7-b69aab5c32a8,9999,111098.76556927152,buy,12.34540466849559,2025-10-29T22:26:34.576058+00:00,++
b7ef27de-c2cd-4d10-989f-a484925553b7,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,10000,245639.89191844757,buy,28.727377190462512,2025-10-20T20:16:28.157944+00:00,
ffee4f98-5334-4cfd-bfd7-5bd59873d0aa,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,ba8abd1a-e455-4777-9cf7-b69aab5c32a8,1000,12484.115521952277,buy,12.62438490681255,2025-10-29T22:26:49.348743+00:00,+
56c2451d-b858-440e-ba5f-ebf1427ea88f,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,10000,345901.07229332416,buy,41.649312786339024,2025-10-20T20:16:30.250331+00:00,
c67c72fc-4fd4-4c48-9538-126afa415f7c,4df0c0f1-307f-42fb-b319-a99de3b26aeb,f8078a74-2550-40c1-b076-59f7865bf710,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,10000,523286.2375719517,buy,65.74621959237344,2025-10-20T20:16:33.932301+00:00,
8532626c-af76-4b0f-bb00-7c5b1e95bfac,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,10000,145687.64568764553,buy,16.43655489809336,2025-10-20T20:16:36.114323+00:00,
341642e2-9447-477d-8a2e-0f33cead63cc,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,40000,-1298279.7792924375,sell,16.02307322544464,2025-10-20T20:16:42.509396+00:00,
6daf8c31-a648-4bcc-97f4-05421b19e7d0,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,1000,16228.497241155477,buy,16.43655489809336,2025-10-20T20:16:53.796402+00:00,
6628d80b-6e57-495c-9d93-f3b0102f6ccc,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,ba8abd1a-e455-4777-9cf7-b69aab5c32a8,10000,142223.88084849855,buy,16.022667585723248,2025-10-29T22:27:01.776407+00:00,+
4f13519f-fa10-47c8-9464-9b926afb9c7b,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,1000,-16228.497241155477,sell,16.02307322544464,2025-10-20T20:17:02.506198+00:00,
45db4bd3-21be-46c2-b046-467860994fa3,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,10000,-142227.27919214894,sell,12.624668602449187,2025-10-20T20:17:05.696275+00:00,
b116ff60-fda7-49ff-ae21-6d9a2b9b44c0,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,ba8abd1a-e455-4777-9cf7-b69aab5c32a8,20999,-265806.76193972235,sell,10,2025-10-29T23:28:36.746762+00:00,+
92889a1f-68b0-4a0a-9190-d9017a4528d0,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,f09ca6d0-413c-4f42-b5d1-b6c4c0b53a07,1000,-12484.394506866578,sell,12.345679012345677,2025-10-20T20:17:23.868121+00:00,
ee6dc7af-7c43-4adf-a3f2-eb226e05c1af,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,6e4cf640-77a6-433a-8e07-c3e959dfdc27,30000,439174.3522178305,buy,21.003990758244065,2025-10-20T20:17:24.127355+00:00,
5597d979-ae4e-4305-82ab-eab0402485e9,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,11000,-126262.62626262638,sell,10.20304050607081,2025-10-20T20:17:35.959807+00:00,
b74fdd57-8346-4012-b4d3-b87f038ba84b,4df0c0f1-307f-42fb-b319-a99de3b26aeb,f8078a74-2550-40c1-b076-59f7865bf710,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,1000,-10101.010101010092,sell,10,2025-10-20T20:17:47.158762+00:00,
416eb5c4-4948-4a19-98f2-0a05d581cf22,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,6e4cf640-77a6-433a-8e07-c3e959dfdc27,3000,-60386.473429951584,sell,19.290123456790123,2025-10-20T20:17:51.681195+00:00,
d216c5c5-1c89-4446-a2f3-ded58f0d33fe,89dc7382-7469-4396-9d6d-d3552d1660f3,25259e61-c3ea-4632-b65b-124a0ca03038,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,10999,-123582.8810912238,sell,10,2025-10-29T23:28:48.167732+00:00,-
1766d141-052e-42b9-9b03-6b08ba4a86d1,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,11000,123595.50561797759,buy,12.624668602449187,2025-10-20T20:18:16.790329+00:00,
e52b96ba-72e8-467a-89bd-b36940fab1c4,4df0c0f1-307f-42fb-b319-a99de3b26aeb,bbfa5f8c-dcd9-4097-ba24-e1e17376ea8f,6e4cf640-77a6-433a-8e07-c3e959dfdc27,28000,-388888.888888889,sell,10,2025-10-20T20:18:28.279896+00:00,
ea643132-4ab3-4c51-8784-9a0bb67799a5,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,6e4cf640-77a6-433a-8e07-c3e959dfdc27,1000,10101.010101010092,buy,10.20304050607081,2025-10-20T20:18:32.723933+00:00,
82c629e0-898b-4cba-995e-1a89f80c3bae,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,6e4cf640-77a6-433a-8e07-c3e959dfdc27,1000,10307.153164296062,buy,10.412328196584756,2025-10-20T20:18:37.049148+00:00,
c11cae58-8200-4bb2-8ada-58b81889e4bd,89dc7382-7469-4396-9d6d-d3552d1660f3,71e9fd50-ff7b-4b7b-83e9-e2a4d65d4bcd,e114d3f2-cdff-458a-bd70-8263e3a4d8a7,10000,111111.11111111101,buy,12.345679012345677,2025-10-30T16:40:02.753923+00:00,Great point about the market size
e70bc770-a2da-4a00-b33a-e0ce20cce126,4df0c0f1-307f-42fb-b319-a99de3b26aeb,f8078a74-2550-40c1-b076-59f7865bf710,257dd282-8c1b-4edc-899e-d36217f76e60,1000,15822.784810126526,buy,16.02307322544464,2025-10-20T20:18:42.083811+00:00,
1e799e30-e93a-4075-8ed6-64151d2d1caf,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,3bba5ae3-4330-42c0-94f7-b23fd3a08e7f,11000,-154711.67369901552,sell,12.345679012345677,2025-10-20T20:18:42.309913+00:00,
632a8726-221b-4181-8167-efb0c5c69418,4df0c0f1-307f-42fb-b319-a99de3b26aeb,f8078a74-2550-40c1-b076-59f7865bf710,257dd282-8c1b-4edc-899e-d36217f76e60,1000,16228.497241155477,buy,16.43655489809336,2025-10-20T20:18:55.914271+00:00,
597827a9-8717-4f99-afd7-467459bf3aa3,9992807d-612c-4495-ba80-3ad061a7e075,42200a18-5bae-4868-a8c5-05bdf1c5e841,c7021c39-46df-46d6-a52d-a793a9186c08,10000,111111.11111111101,buy,12.345679012345677,2025-10-30T23:13:44.113432+00:00,Thanjs
24ab3634-b349-4f13-b65a-6888aa85a5a4,4df0c0f1-307f-42fb-b319-a99de3b26aeb,fff25b45-b6a0-452a-832e-0d45a926e7a8,6e4cf640-77a6-433a-8e07-c3e959dfdc27,2000,-20408.163265306153,sell,10,2025-10-20T20:19:44.681205+00:00,
e78f774b-ee65-4ae4-acad-ecd91eaabc3d,4df0c0f1-307f-42fb-b319-a99de3b26aeb,4ab5b51b-a180-4494-8247-8fcd0ae91cc3,6e4cf640-77a6-433a-8e07-c3e959dfdc27,48728,950382.2749258855,buy,38.03991018345072,2025-10-20T20:19:53.828127+00:00,
26a0cd36-608a-4d8b-a1f1-972736bb5f8b,9992807d-612c-4495-ba80-3ad061a7e075,42200a18-5bae-4868-a8c5-05bdf1c5e841,c7021c39-46df-46d6-a52d-a793a9186c08,10000,142227.27919214894,buy,16.02307322544464,2025-10-30T23:14:00.534474+00:00,Cool
dd72435b-ed4e-4881-973f-96317a5d4c0d,9992807d-612c-4495-ba80-3ad061a7e075,d396493a-5ecf-4aa0-a6d9-c149f78f595b,94d218df-a74e-432f-ad07-0a7dcacd66c7,1000,10101.010101010092,buy,10.20304050607081,2025-10-30T23:14:08.76172+00:00,Good idea
f85d344a-73c4-4ccc-8792-6c2e58633379,9992807d-612c-4495-ba80-3ad061a7e075,bee34df1-c18b-4fb6-a5b8-2967cf8d6776,c7021c39-46df-46d6-a52d-a793a9186c08,100,2165.814779520035,buy,21.69004492008303,2025-10-30T23:14:15.162844+00:00,Strong features
df0c3fb1-c30f-42cf-a03e-3143bfc4f875,9992807d-612c-4495-ba80-3ad061a7e075,2364eb23-80b3-463a-b48c-a70db1fb4533,c7021c39-46df-46d6-a52d-a793a9186c08,10000,254361.66667938489,buy,29.829286990553065,2025-10-30T23:14:15.592076+00:00,I like the stock
5069049d-4002-4be2-993d-e5927c19ff37,4df0c0f1-307f-42fb-b319-a99de3b26aeb,4ab5b51b-a180-4494-8247-8fcd0ae91cc3,6e4cf640-77a6-433a-8e07-c3e959dfdc27,48728,-950382.2749258855,sell,10,2025-10-20T20:21:49.557416+00:00,
42821dad-5ff9-4359-93f5-1067bd35a637,4df0c0f1-307f-42fb-b319-a99de3b26aeb,f8078a74-2550-40c1-b076-59f7865bf710,6e4cf640-77a6-433a-8e07-c3e959dfdc27,10000,111111.11111111101,buy,12.345679012345677,2025-10-20T20:21:58.890275+00:00,
f4765cb2-877b-4370-a1fb-3a469cd8bd0a,9992807d-612c-4495-ba80-3ad061a7e075,42200a18-5bae-4868-a8c5-05bdf1c5e841,c7021c39-46df-46d6-a52d-a793a9186c08,10000,360566.9554807979,buy,43.58418939945345,2025-10-30T23:14:16.628956+00:00,Ty
